"type","durationMinutes","startTime","endTime","startNum","endNum","eventpH"
"Sub-Optimal",435.000000001139,"2015-08-01 10:01:00","2015-08-01 17:16:00",45.6121,45.61293,7.71233333333333
"Sub-Optimal",884.999999998325,"2015-08-02 07:01:00","2015-08-02 21:46:00",45.6145,45.61618,7.713
"Sub-Optimal",765.000000000072,"2015-08-03 06:16:00","2015-08-03 19:01:00",45.61715,45.61861,7.69480769230769
"Sub-Optimal",480.000000004219,"2015-08-04 11:16:00","2015-08-04 19:16:00",45.62046,45.62138,7.72575757575758
"Sub-Optimal",344.999999998714,"2015-08-05 10:16:00","2015-08-05 16:01:00",45.62309,45.62375,7.69958333333333
"Sub-Optimal",284.999999995853,"2015-08-06 11:01:00","2015-08-06 15:46:00",45.62592,45.62646,7.7285
"Sub-Optimal",405.000000001576,"2015-08-18 08:31:00","2015-08-18 15:16:00",45.65851,45.65928,7.695
"Sub-Optimal",645.000000001818,"2015-08-19 08:16:00","2015-08-19 19:01:00",45.66122,45.66244,7.69727272727273
"Sub-Optimal",150.000000001552,"2015-08-20 13:46:00","2015-08-20 16:16:00",45.66459,45.66487,7.73272727272727
"Sub-Optimal",75.0000000063778,"2015-08-26 11:16:00","2015-08-26 12:31:00",45.68074,45.68088,7.71833333333333
"Sub-Optimal",209.999999996944,"2015-08-27 11:01:00","2015-08-27 14:31:00",45.68345,45.68385,7.714
"Sub-Optimal",210.000000004413,"2015-08-28 12:01:00","2015-08-28 15:31:00",45.6863,45.6867,7.71733333333333
"Sub-Optimal",195.000000000897,"2015-09-13 11:31:00","2015-09-13 14:46:00",45.73008,45.73045,7.72714285714286
"Sub-Optimal",405.000000001576,"2015-09-14 10:01:00","2015-09-14 16:46:00",45.73265,45.73342,7.71821428571429
"Sub-Optimal",479.99999999675,"2015-09-15 10:01:00","2015-09-15 18:01:00",45.73539,45.7363,7.69151515151515
"Sub-Optimal",464.999999996968,"2015-09-27 08:01:00","2015-09-27 15:46:00",45.76804,45.76892,7.713125
"Sub-Optimal",1289.9999999999,"2015-09-28 02:01:00","2015-09-28 23:31:00",45.77009,45.77255,7.68195402298851
"Sub-Optimal",945.000000001187,"2015-09-29 02:16:00","2015-09-29 18:01:00",45.77286,45.77466,7.64761904761905
"Sub-Optimal",194.999999997162,"2015-09-30 02:46:00","2015-09-30 06:01:00",45.77566,45.77603,7.67857142857143
"Sub-Optimal",164.999999997599,"2015-09-30 13:01:00","2015-09-30 15:46:00",45.77683,45.77714,7.71833333333333
"Sub-Optimal",59.9999999991269,"2015-10-04 07:01:00","2015-10-04 08:01:00",45.7871,45.78722,7.708
"Sub-Optimal",179.999999997381,"2015-10-05 07:46:00","2015-10-05 10:46:00",45.78993,45.79027,7.72538461538462
"Sub-Optimal",405.000000001576,"2015-10-05 12:31:00","2015-10-05 19:16:00",45.79047,45.79124,7.715
"Sub-Optimal",780.000000003588,"2015-10-05 22:46:00","2015-10-06 11:46:00",45.79164,45.79312,7.71169811320755
"Sub-Optimal",569.99999999544,"2015-10-07 05:46:00","2015-10-07 15:16:00",45.79518,45.79626,7.71358974358974
"Sub-Optimal",329.999999995198,"2015-10-08 08:01:00","2015-10-08 13:31:00",45.79818,45.7988,7.71434782608696
"Sub-Optimal",329.999999995198,"2015-10-09 08:46:00","2015-10-09 14:16:00",45.801,45.80163,7.70782608695652
"Sub-Optimal",225.00000000046,"2015-10-10 11:01:00","2015-10-10 14:46:00",45.804,45.80443,7.73125
"Sub-Optimal",345.000000002449,"2015-10-11 09:46:00","2015-10-11 15:31:00",45.80659,45.80725,7.72416666666667
"Sub-Optimal",59.9999999991269,"2015-10-17 04:16:00","2015-10-17 05:16:00",45.8224,45.82252,7.696
"Sub-Optimal",89.9999999986903,"2015-10-22 08:46:00","2015-10-22 10:16:00",45.83662,45.83679,7.73428571428571
"Sub-Optimal",75.0000000026432,"2015-11-03 08:16:00","2015-11-03 09:31:00",45.86944,45.86958,7.71666666666667
"Sub-Optimal",134.999999998035,"2015-11-04 08:46:00","2015-11-04 11:01:00",45.87223,45.87249,7.697
"Sub-Optimal",105.000000002207,"2015-12-08 12:01:00","2015-12-08 13:46:00",45.96576,45.96596,7.71625
"Sub-Optimal",239.999999996508,"2015-12-08 23:46:00","2015-12-09 03:46:00",45.9671,45.96755,7.66588235294118
"Sub-Optimal",344.999999998714,"2015-12-09 22:46:00","2015-12-10 04:31:00",45.96972,45.97038,7.54416666666667
"Sub-Optimal",209.999999996944,"2015-12-11 01:01:00","2015-12-11 04:31:00",45.97272,45.97312,7.64266666666667
"Sub-Optimal",225.00000000046,"2015-12-12 01:16:00","2015-12-12 05:01:00",45.97549,45.97592,7.645
"Sub-Optimal",149.999999997817,"2015-12-13 02:46:00","2015-12-13 05:16:00",45.9784,45.97868,7.63636363636364
"Sub-Optimal",375.000000002012,"2015-12-14 00:46:00","2015-12-14 07:01:00",45.98091,45.98162,7.53192307692308
"Sub-Optimal",180.000000001115,"2015-12-14 14:46:00","2015-12-14 17:46:00",45.98251,45.98285,7.66307692307692
"Sub-Optimal",389.999999998059,"2015-12-15 01:16:00","2015-12-15 07:46:00",45.98371,45.98445,7.50777777777778
"Sub-Optimal",314.999999999151,"2015-12-16 02:31:00","2015-12-16 07:46:00",45.98659,45.98719,7.57409090909091
"Sub-Optimal",285.000000003322,"2015-12-17 04:01:00","2015-12-17 08:46:00",45.9895,45.99004,7.5825
"Sub-Optimal",135.00000000177,"2015-12-18 07:16:00","2015-12-18 09:31:00",45.99261,45.99287,7.702
"Sub-Optimal",389.999999998059,"2015-12-18 17:01:00","2015-12-18 23:31:00",45.99372,45.99447,7.44740740740741
"Sub-Optimal",495.000000000266,"2015-12-19 02:46:00","2015-12-19 11:01:00",45.99484,45.99578,7.08588235294118
"Sub-Optimal",359.999999998496,"2015-12-19 18:16:00","2015-12-20 00:16:00",45.99661,45.99729,7.2004
"Sub-Optimal",344.999999998714,"2015-12-20 05:46:00","2015-12-20 11:31:00",45.99792,45.99857,7.25541666666667
"Sub-Optimal",315.000000002885,"2015-12-20 20:01:00","2015-12-21 01:16:00",45.99955,46.00014,7.47045454545455
"Sub-Optimal",210.000000004413,"2015-12-21 08:16:00","2015-12-21 11:46:00",46.00094,46.00134,7.53866666666667
"Sub-Optimal",210.000000000679,"2015-12-21 22:31:00","2015-12-22 02:01:00",46.00257,46.00297,7.634
"Sub-Optimal",225.00000000046,"2015-12-22 09:31:00","2015-12-22 13:16:00",46.00383,46.00425,7.6625
"Sub-Optimal",299.999999999369,"2015-12-22 22:01:00","2015-12-23 03:01:00",46.00525,46.00582,7.58666666666667
"Sub-Optimal",180.000000001115,"2015-12-23 11:01:00","2015-12-23 14:01:00",46.00674,46.00708,7.71846153846154
"Sub-Optimal",269.999999999806,"2015-12-23 23:16:00","2015-12-24 03:46:00",46.00814,46.00865,7.58105263157895
"Sub-Optimal",210.000000000679,"2015-12-25 01:01:00","2015-12-25 04:31:00",46.01107,46.01147,7.58933333333333
"Sub-Optimal",225.00000000046,"2015-12-26 01:46:00","2015-12-26 05:31:00",46.0139,46.01433,7.58625
"Sub-Optimal",165.000000001334,"2015-12-27 03:01:00","2015-12-27 05:46:00",46.01678,46.0171,7.65083333333333
"Sub-Optimal",59.9999999991269,"2015-12-30 06:31:00","2015-12-30 07:31:00",46.0254,46.02552,7.732
"Sub-Optimal",135.00000000177,"2016-01-21 00:31:00","2016-01-21 02:46:00",46.08499,46.08525,7.707
"Sub-Optimal",60.0000000028615,"2016-02-01 21:16:00","2016-02-01 22:16:00",46.1175,46.11761,7.716
"Sub-Optimal",299.999999999369,"2016-03-15 17:01:00","2016-03-15 22:01:00",46.23482,46.23539,7.64
"Sub-Optimal",345.000000002449,"2016-03-16 17:16:00","2016-03-16 23:01:00",46.23759,46.23824,7.58625
"Sub-Optimal",330.000000002667,"2016-03-17 18:46:00","2016-03-18 00:16:00",46.2405,46.24113,7.68173913043478
"Sub-Optimal",539.999999999611,"2016-05-06 03:01:00","2016-05-06 12:01:00",46.37569,46.37671,7.70918918918919
"Sub-Optimal",209.999999996944,"2016-05-06 15:16:00","2016-05-06 18:46:00",46.37709,46.37748,7.728
"Sub-Optimal",74.9999999989086,"2016-05-07 02:46:00","2016-05-07 04:01:00",46.3784,46.37854,7.73666666666667
"Sub-Optimal",525.000000003564,"2016-05-07 09:01:00","2016-05-07 17:46:00",46.37911,46.38011,7.7175
"Sub-Optimal",945.000000001187,"2016-05-08 03:31:00","2016-05-08 19:16:00",46.38122,46.38302,7.71693548387097
"Sub-Optimal",60.0000000028615,"2016-05-09 04:01:00","2016-05-09 05:01:00",46.38402,46.38413,7.742
"Sub-Optimal",675.000000001381,"2016-05-09 07:16:00","2016-05-09 18:31:00",46.38439,46.38568,7.71478260869565
"Sub-Optimal",914.999999994154,"2016-05-10 05:01:00","2016-05-10 20:16:00",46.38687,46.38861,7.72596774193548
"Sub-Optimal",2175.00000000196,"2016-05-11 06:01:00","2016-05-12 18:16:00",46.38973,46.39387,7.71213793103448
"Sub-Optimal",240.000000000242,"2016-05-12 19:46:00","2016-05-12 23:46:00",46.39404,46.39449,7.72117647058824
"Sub-Optimal",180.000000001115,"2016-05-13 01:16:00","2016-05-13 04:16:00",46.39467,46.39501,7.73538461538462
"Sub-Optimal",60.0000000028615,"2016-05-13 06:16:00","2016-05-13 07:16:00",46.39524,46.39535,7.744
"Sub-Optimal",599.999999998738,"2016-05-13 08:46:00","2016-05-13 18:46:00",46.39552,46.39666,7.70121951219512
"Sub-Optimal",75.0000000026432,"2016-05-13 21:01:00","2016-05-13 22:16:00",46.39692,46.39706,7.715
"Sub-Optimal",299.999999995634,"2016-05-14 17:01:00","2016-05-14 22:01:00",46.3992,46.39977,7.73714285714286
"Sub-Optimal",60.0000000028615,"2016-06-06 15:16:00","2016-06-06 16:16:00",46.46202,46.46213,7.746
"Sub-Optimal",1079.99999999922,"2016-06-08 04:31:00","2016-06-08 22:31:00",46.46627,46.46832,7.69054794520548
"Sub-Optimal",419.999999993888,"2016-06-09 12:31:00","2016-06-09 19:31:00",46.46992,46.47072,7.70379310344828
"Sub-Optimal",299.999999999369,"2016-06-23 13:16:00","2016-06-23 18:16:00",46.50836,46.50893,7.7252380952381
"Sub-Optimal",239.999999996508,"2016-06-26 23:01:00","2016-06-27 03:01:00",46.5177,46.51815,7.73117647058824
"Sub-Optimal",524.999999996095,"2016-06-27 08:46:00","2016-06-27 17:31:00",46.51881,46.51981,7.65444444444444
"Sub-Optimal",315.000000002885,"2016-06-27 20:16:00","2016-06-28 01:31:00",46.52012,46.52072,7.725
"Sub-Optimal",3629.99999999946,"2016-06-28 07:16:00","2016-06-30 19:46:00",46.52138,46.52828,7.67485477178423
"Sub-Optimal",2834.99999999983,"2016-06-30 22:16:00","2016-07-02 21:31:00",46.52857,46.53396,7.62526315789474
"Sub-Optimal",1185.00000000143,"2016-07-03 00:01:00","2016-07-03 19:46:00",46.53425,46.5365,7.641
"Sub-Optimal",1185.00000000143,"2016-07-04 02:31:00","2016-07-04 22:16:00",46.53727,46.53953,7.68375
"Sub-Optimal",1110.00000000626,"2016-07-05 03:01:00","2016-07-05 21:31:00",46.54007,46.54218,7.66013333333333
"Sub-Optimal",884.999999998325,"2016-07-06 05:01:00","2016-07-06 19:46:00",46.54304,46.54472,7.67566666666667
"Sub-Optimal",600.000000002473,"2016-07-07 08:31:00","2016-07-07 18:31:00",46.54618,46.54732,7.68682926829268
"Sub-Optimal",254.999999996289,"2016-07-15 14:31:00","2016-07-15 18:46:00",46.56878,46.56927,7.65
"Sub-Optimal",389.999999998059,"2016-07-16 00:16:00","2016-07-16 06:46:00",46.56989,46.57064,7.7162962962963
"Sub-Optimal",89.9999999986903,"2016-07-16 14:46:00","2016-07-16 16:16:00",46.57155,46.57172,7.74857142857143
"Sub-Optimal",240.000000000242,"2016-07-17 15:16:00","2016-07-17 19:16:00",46.57435,46.5748,7.69764705882353
"Sub-Optimal",104.999999994737,"2016-07-18 02:01:00","2016-07-18 03:46:00",46.57557,46.57577,7.74125
"Sub-Optimal",419.999999993888,"2016-07-18 09:31:00","2016-07-18 16:31:00",46.57643,46.57723,7.72137931034483
"Sub-Optimal",150.000000001552,"2016-07-19 13:31:00","2016-07-19 16:01:00",46.57963,46.57991,7.71363636363636
"Sub-Optimal",420.000000001357,"2016-07-24 08:16:00","2016-07-24 15:16:00",46.59272,46.59352,7.6951724137931
"Sub-Optimal",330.000000002667,"2016-07-24 19:31:00","2016-07-25 01:01:00",46.59401,46.59464,7.70130434782609
"Sub-Optimal",6509.99999999863,"2016-07-25 06:16:00","2016-07-29 18:46:00",46.59524,46.60762,7.63147126436782
"Sub-Optimal",1289.9999999999,"2016-07-29 22:16:00","2016-07-30 19:46:00",46.60802,46.61048,7.65505747126437
"Sub-Optimal",1199.99999999748,"2016-07-31 00:31:00","2016-07-31 20:31:00",46.61102,46.6133,7.67123456790123
"Sub-Optimal",1169.99999999791,"2016-08-01 02:01:00","2016-08-01 21:31:00",46.61393,46.61615,7.65050632911392
"Sub-Optimal",1215.00000000099,"2016-08-02 02:31:00","2016-08-02 22:46:00",46.61673,46.61904,7.6309756097561
"Sub-Optimal",1049.99999999592,"2016-08-03 03:31:00","2016-08-03 21:01:00",46.61958,46.62158,7.64971830985916
"Sub-Optimal",990.000000000532,"2016-08-04 05:31:00","2016-08-04 22:01:00",46.62255,46.62443,7.67731343283582
"Sub-Optimal",1020.0000000001,"2016-08-05 05:31:00","2016-08-05 22:31:00",46.62529,46.62723,7.67057971014493
"Sub-Optimal",1020.0000000001,"2016-08-06 06:16:00","2016-08-06 23:16:00",46.62811,46.63005,7.67130434782609
"Sub-Optimal",900.000000001842,"2016-08-07 07:16:00","2016-08-07 22:16:00",46.63097,46.63268,7.67475409836066
"Sub-Optimal",344.99999999498,"2016-08-08 14:01:00","2016-08-08 19:46:00",46.63448,46.63513,7.71166666666667
"Sub-Optimal",180.000000001115,"2016-08-12 13:31:00","2016-08-12 16:31:00",46.64538,46.64572,7.72153846153846
"Sub-Optimal",195.000000000897,"2016-08-15 15:01:00","2016-08-15 18:16:00",46.65377,46.65414,7.71857142857143
"Sub-Optimal",465.000000000703,"2016-08-16 03:01:00","2016-08-16 10:46:00",46.65514,46.65602,7.706875
"Sub-Optimal",389.999999998059,"2016-08-16 13:16:00","2016-08-16 19:46:00",46.65631,46.65705,7.70777777777778
"Sub-Optimal",990.000000000532,"2016-08-17 03:46:00","2016-08-17 20:16:00",46.65796,46.65985,7.70522388059702
"Sub-Optimal",315.000000002885,"2016-08-20 11:46:00","2016-08-20 17:01:00",46.6671,46.6677,7.72863636363636
"Sub-Optimal",255.000000003758,"2016-08-24 11:16:00","2016-08-24 15:31:00",46.678,46.67848,7.73388888888889
"Sub-Optimal",89.9999999986903,"2016-09-23 07:01:00","2016-09-23 08:31:00",46.75971,46.75988,7.72
"Sub-Optimal",150.000000001552,"2016-09-24 07:46:00","2016-09-24 10:16:00",46.76253,46.76282,7.71818181818182
"Sub-Optimal",195.000000004632,"2016-09-28 06:16:00","2016-09-28 09:31:00",46.77332,46.77369,7.745
"Sub-Optimal",389.999999998059,"2016-09-28 13:16:00","2016-09-28 19:46:00",46.77412,46.77486,7.70074074074074
"Sub-Optimal",1154.99999999813,"2016-09-29 02:31:00","2016-09-29 21:46:00",46.77563,46.77783,7.6498717948718
"Sub-Optimal",1348.9999999983,"2016-09-30 02:01:00","2016-10-01 00:30:00",46.77831,46.78088,7.64633333333333
"Sub-Optimal",975.000000004485,"2016-10-01 02:00:00","2016-10-01 18:15:00",46.78105,46.78291,7.65757575757576
"Sub-Optimal",104.999999998472,"2016-10-02 12:00:00","2016-10-02 13:45:00",46.78493,46.78513,7.72375
"Sub-Optimal",135.00000000177,"2016-10-03 13:45:00","2016-10-03 16:00:00",46.78787,46.78813,7.735
"Sub-Optimal",59.9999999991269,"2016-10-08 07:01:00","2016-10-08 08:01:00",46.8008,46.80092,7.716
"Sub-Optimal",104.999999994737,"2016-10-09 07:16:00","2016-10-09 09:01:00",46.80357,46.80377,7.71875
"Sub-Optimal",240.000000000242,"2016-10-10 06:16:00","2016-10-10 10:16:00",46.80619,46.80665,7.68705882352941
"Sub-Optimal",180.000000001115,"2016-10-11 08:16:00","2016-10-11 11:16:00",46.80916,46.80951,7.67615384615385
"Sub-Optimal",104.999999998472,"2016-10-12 10:16:00","2016-10-12 12:01:00",46.81213,46.81233,7.69625
"Sub-Optimal",120.000000005723,"2016-10-13 10:31:00","2016-10-13 12:31:00",46.8149,46.81513,7.71555555555556
"Sub-Optimal",59.9999999991269,"2016-10-15 01:00:00","2016-10-15 02:00:00",46.81929,46.81941,7.722
"Sub-Optimal",104.999999994737,"2016-10-15 12:15:00","2016-10-15 14:00:00",46.82058,46.82078,7.69625
"Sub-Optimal",135.00000000177,"2016-10-18 02:15:00","2016-10-18 04:30:00",46.82765,46.82791,7.681
"Sub-Optimal",104.999999998472,"2016-10-18 14:30:00","2016-10-18 16:15:00",46.82905,46.82925,7.71875
"Sub-Optimal",165.000000005068,"2016-10-19 02:45:00","2016-10-19 05:30:00",46.83045,46.83076,7.65666666666667
"Sub-Optimal",75.0000000026432,"2016-10-19 15:46:00","2016-10-19 17:01:00",46.83194,46.83208,7.735
"Sub-Optimal",150.000000001552,"2016-10-20 03:46:00","2016-10-20 06:16:00",46.83331,46.83359,7.68333333333333
"Sub-Optimal",165.000000001334,"2016-10-21 04:31:00","2016-10-21 07:16:00",46.83613,46.83645,7.6925
"Sub-Optimal",194.999999997162,"2016-10-22 05:01:00","2016-10-22 08:16:00",46.83893,46.8393,7.68285714285714
"Sub-Optimal",225.00000000046,"2016-10-23 05:46:00","2016-10-23 09:31:00",46.84175,46.84218,7.689375
"Sub-Optimal",269.999999999806,"2016-10-24 06:16:00","2016-10-24 10:46:00",46.84455,46.84506,7.68368421052632
"Sub-Optimal",195.000000000897,"2016-10-25 08:16:00","2016-10-25 11:31:00",46.84752,46.84789,7.72642857142857
"Sub-Optimal",164.999999997599,"2016-10-26 09:31:00","2016-10-26 12:16:00",46.8504,46.85072,7.70916666666667
"Sub-Optimal",359.999999998496,"2016-11-25 21:31:00","2016-11-26 03:31:00",46.93396,46.93465,7.4488
"Sub-Optimal",329.999999998932,"2016-11-26 09:01:00","2016-11-26 14:31:00",46.93528,46.9359,7.30304347826087
"Sub-Optimal",359.999999998496,"2016-11-26 21:46:00","2016-11-27 03:46:00",46.93673,46.93742,7.3592
"Sub-Optimal",180.000000001115,"2016-11-27 11:16:00","2016-11-27 14:16:00",46.93827,46.93861,7.54769230769231
"Sub-Optimal",269.999999999806,"2016-11-27 23:31:00","2016-11-28 04:01:00",46.93967,46.94018,7.58789473684211
"Sub-Optimal",270.00000000354,"2016-11-29 00:31:00","2016-11-29 05:01:00",46.94252,46.94304,7.62631578947368
"Sub-Optimal",165.000000001334,"2016-11-30 02:16:00","2016-11-30 05:01:00",46.94546,46.94578,7.63333333333333
"Sub-Optimal",180.000000001115,"2016-12-01 02:46:00","2016-12-01 05:46:00",46.94826,46.9486,7.64923076923077
"Sub-Optimal",74.9999999989086,"2016-12-02 04:46:00","2016-12-02 06:01:00",46.95123,46.95137,7.71
"Sub-Optimal",59.9999999953923,"2016-12-12 01:16:00","2016-12-12 02:16:00",46.97823,46.97834,7.732
"Sub-Optimal",135.00000000177,"2016-12-13 01:31:00","2016-12-13 03:46:00",46.981,46.98125,7.685
"Sub-Optimal",90.0000000024249,"2016-12-14 03:01:00","2016-12-14 04:31:00",46.98391,46.98408,7.71
"Sub-Optimal",404.999999997841,"2017-02-06 19:30:00","2017-02-07 02:15:00",47.13373,47.1345,7.54192307692308
"Sub-Optimal",210.000000000679,"2017-02-07 08:30:00","2017-02-07 12:00:00",47.13522,47.13562,7.56
"Sub-Optimal",360.000000002231,"2017-02-07 20:45:00","2017-02-08 02:45:00",47.13662,47.1373,7.434
"Sub-Optimal",74.9999999989086,"2017-02-08 11:30:00","2017-02-08 12:45:00",47.1383,47.13844,7.74
"Sub-Optimal",150.000000001552,"2017-02-09 00:45:00","2017-02-09 03:15:00",47.13981,47.1401,7.68363636363636
"Sub-Optimal",179.999999997381,"2017-02-10 01:15:00","2017-02-10 04:15:00",47.14261,47.14295,7.64384615384615
"Sub-Optimal",119.999999998254,"2017-02-10 13:30:00","2017-02-10 15:30:00",47.14401,47.14424,7.65222222222222
"Sub-Optimal",299.999999999369,"2017-02-11 00:15:00","2017-02-11 05:15:00",47.14523,47.1458,7.48619047619048
"Sub-Optimal",150.000000001552,"2017-02-11 14:00:00","2017-02-11 16:30:00",47.1468,47.14709,7.60909090909091
"Sub-Optimal",209.999999996944,"2017-02-12 02:15:00","2017-02-12 05:45:00",47.1482,47.1486,7.55066666666667
"Sub-Optimal",135.00000000177,"2017-02-13 03:45:00","2017-02-13 06:00:00",47.15111,47.15137,7.704
"Sub-Optimal",135.00000000177,"2017-02-17 18:16:00","2017-02-17 20:31:00",47.16373,47.16399,7.73
"Sub-Optimal",59.9999999991269,"2017-02-18 04:46:00","2017-02-18 05:46:00",47.16493,47.16504,7.778
"Sub-Optimal",255.000000000024,"2017-02-18 17:46:00","2017-02-18 22:01:00",47.16641,47.1669,7.61722222222222
"Sub-Optimal",270.00000000354,"2017-02-19 19:01:00","2017-02-19 23:31:00",47.16929,47.16981,7.6378947368421
"Sub-Optimal",269.999999999806,"2017-02-20 20:01:00","2017-02-21 00:31:00",47.17215,47.17266,7.67421052631579
"Sub-Optimal",434.999999997405,"2017-02-21 19:16:00","2017-02-22 02:31:00",47.1748,47.17563,7.54733333333333
"Sub-Optimal",90.0000000024249,"2017-02-22 10:46:00","2017-02-22 12:16:00",47.17657,47.17674,7.74857142857143
"Sub-Optimal",404.999999997841,"2017-02-22 20:31:00","2017-02-23 03:16:00",47.17768,47.17846,7.4975
"Sub-Optimal",89.9999999986903,"2017-02-23 11:31:00","2017-02-23 13:01:00",47.1794,47.17957,7.74571428571429
"Sub-Optimal",300.000000003104,"2017-02-23 22:31:00","2017-02-24 03:31:00",47.18065,47.18122,7.59666666666667
"Sub-Optimal",119.999999998254,"2017-02-25 01:46:00","2017-02-25 03:46:00",47.18376,47.18399,7.70333333333333
"Sub-Optimal",75.0000000026432,"2017-02-28 15:46:00","2017-02-28 17:01:00",47.19358,47.19372,7.705
"Sub-Optimal",74.999999995174,"2017-03-01 04:16:00","2017-03-01 05:31:00",47.19501,47.19515,7.695
"Sub-Optimal",105.000000002207,"2017-03-01 16:01:00","2017-03-01 17:46:00",47.19635,47.19655,7.72625
"Sub-Optimal",104.999999998472,"2017-03-02 04:16:00","2017-03-02 06:01:00",47.19775,47.19795,7.73
"Sub-Optimal",60.0000000028615,"2017-03-02 17:16:00","2017-03-02 18:16:00",47.19923,47.19935,7.728
"Sub-Optimal",164.999999997599,"2017-03-08 23:31:00","2017-03-09 02:16:00",47.21638,47.2167,7.68833333333333
"Sub-Optimal",134.999999998035,"2017-03-10 00:16:00","2017-03-10 02:31:00",47.21921,47.21947,7.718
"Sub-Optimal",180.000000001115,"2017-03-11 01:01:00","2017-03-11 04:01:00",47.22203,47.22238,7.62461538461538
"Sub-Optimal",120.000000001988,"2017-03-11 13:31:00","2017-03-11 15:31:00",47.22346,47.22369,7.69555555555556
"Sub-Optimal",134.999999998035,"2017-03-12 02:01:00","2017-03-12 04:16:00",47.22489,47.22514,7.647
"Sub-Optimal",74.9999999989086,"2017-03-12 13:46:00","2017-03-12 15:01:00",47.22623,47.22637,7.705
"Sub-Optimal",104.999999998472,"2017-03-13 02:01:00","2017-03-13 03:46:00",47.22763,47.22783,7.69
"Sub-Optimal",60.0000000028615,"2017-03-15 16:01:00","2017-03-15 17:01:00",47.23471,47.23482,7.716
"Sub-Optimal",134.999999998035,"2017-03-16 03:01:00","2017-03-16 05:16:00",47.23596,47.23622,7.736
"Sub-Optimal",284.999999995853,"2017-03-16 14:01:00","2017-03-16 18:46:00",47.23722,47.23776,7.54
"Sub-Optimal",254.999999996289,"2017-03-17 02:01:00","2017-03-17 06:16:00",47.23859,47.23907,7.55111111111111
"Sub-Optimal",285.000000003322,"2017-03-17 14:31:00","2017-03-17 19:16:00",47.24001,47.24056,7.5105
"Sub-Optimal",134.999999998035,"2017-03-18 03:46:00","2017-03-18 06:01:00",47.24153,47.24178,7.715
"Sub-Optimal",150.000000001552,"2017-03-18 16:46:00","2017-03-18 19:16:00",47.24301,47.2433,7.73272727272727
"Sub-Optimal",329.999999998932,"2017-03-19 15:16:00","2017-03-19 20:46:00",47.24558,47.24621,7.61217391304348
"Sub-Optimal",225.00000000046,"2017-03-20 16:46:00","2017-03-20 20:31:00",47.24849,47.24892,7.65625
"Sub-Optimal",104.999999994737,"2017-06-25 14:46:00","2017-06-25 16:31:00",47.51401,47.51421,7.73
"Sub-Optimal",60.0000000028615,"2017-06-26 16:01:00","2017-06-26 17:01:00",47.5169,47.51701,7.716
"Sub-Optimal",180.000000001115,"2017-07-18 12:16:00","2017-07-18 15:16:00",47.57674,47.57709,7.71923076923077
"Sub-Optimal",360.000000002231,"2017-07-24 06:16:00","2017-07-24 12:16:00",47.5925,47.59318,7.7136
"Sub-Optimal",240.000000003977,"2017-07-24 17:16:00","2017-07-24 21:16:00",47.59375,47.59421,7.73411764705882
"Sub-Optimal",1050.00000000339,"2017-07-25 04:46:00","2017-07-25 22:16:00",47.59506,47.59706,7.68507042253521
"Sub-Optimal",1094.999999999,"2017-07-26 05:16:00","2017-07-26 23:31:00",47.59786,47.59994,7.67864864864865
"Sub-Optimal",75.0000000026432,"2017-07-27 02:16:00","2017-07-27 03:31:00",47.60026,47.6004,7.70833333333333
"Sub-Optimal",1139.99999999835,"2017-07-27 05:01:00","2017-07-28 00:01:00",47.60057,47.60274,7.65649350649351
"Sub-Optimal",1095.00000000274,"2017-07-28 05:31:00","2017-07-28 23:46:00",47.60337,47.60545,7.67337837837838
"Sub-Optimal",1170.00000000165,"2017-07-29 06:16:00","2017-07-30 01:46:00",47.60619,47.60842,7.69556962025316
"Sub-Optimal",599.999999995003,"2017-07-30 07:16:00","2017-07-30 17:16:00",47.60905,47.61019,7.67
"Sub-Optimal",435.000000004874,"2017-07-30 18:46:00","2017-07-31 02:01:00",47.61036,47.61119,7.71566666666667
"Sub-Optimal",495.000000000266,"2017-07-31 07:46:00","2017-07-31 16:01:00",47.61185,47.61279,7.70764705882353
"Sub-Optimal",284.999999999587,"2017-07-31 21:46:00","2017-08-01 02:31:00",47.61344,47.61399,7.722
"Sub-Optimal",480.000000000484,"2017-08-01 09:31:00","2017-08-01 17:31:00",47.61479,47.6157,7.71848484848485
"Sub-Optimal",314.999999999151,"2017-08-01 23:16:00","2017-08-02 04:31:00",47.61635,47.61695,7.72590909090909
"Sub-Optimal",359.999999998496,"2017-08-02 10:46:00","2017-08-02 16:46:00",47.61767,47.61835,7.7248
"Sub-Optimal",314.999999999151,"2017-08-03 00:16:00","2017-08-03 05:31:00",47.61921,47.61981,7.72772727272727
"Sub-Optimal",119.999999998254,"2017-08-03 11:01:00","2017-08-03 13:01:00",47.62044,47.62066,7.68222222222222
"Sub-Optimal",180.000000001115,"2017-08-03 14:31:00","2017-08-03 17:31:00",47.62084,47.62118,7.70923076923077
"Sub-Optimal",90.0000000024249,"2017-08-04 13:01:00","2017-08-04 14:31:00",47.6234,47.62357,7.75142857142857
"Sub-Optimal",119.999999998254,"2017-08-05 13:16:00","2017-08-05 15:16:00",47.62617,47.6264,7.73
"Sub-Optimal",150.000000001552,"2017-08-09 11:16:00","2017-08-09 13:46:00",47.6369,47.63719,7.73
"Sub-Optimal",240.000000000242,"2017-08-09 15:16:00","2017-08-09 19:16:00",47.63736,47.63782,7.71823529411765
